"idSector" "layer" "cFile" "idD" "xLeftC" "xRightC" "yInfL" "ySupL" "xLeftL" "xRightL" "yLeftL" "yRightL" "xLeftLed" "xRightLed" "xLengthL" "xLengthInfL" "xLengthSupL" "xLeftInfP" "xLeftSupP" "xLeftEdgeS" "yLeftInfS" "yLeftSupS" "yLeftEdgeS" "xRightInfS" "xRightSupS" "xRightEdgeS" "yRightInfS" "yRightSupS" "yRightEdgeS" "APF" "vessel" "idVessel" "nbcell" "Vorigin" "cLdif" "laydif" "circle"
"372" "c4.l85" 85 4 "St.Fs.55.06_28_2018" 1302 1304 2514.425 2544.418 24.0961517164103 189.397994524456 2529.18629942439 2529.18629942439 17.0961517164103 196.397994524456 179.301842808046 182.507698683716 186.655517624834 88.5296649812166 88.0911353269329 88.3104001540747 2514.425 2544.418 2529.4215 108.057988740374 108.06327571279 108.060632226582 2515.965 2545.989 2530.977 1 1 1298 1 NA -1 0 1
"469" "c5.l86" 86 5 "St.Fs.55.06_28_2018" 1326 1325 2545.989 2576.012 22.0341657285727 194.292386153323 2558.50941540455 2556.02068217294 15.0341657285727 201.292386153323 186.274846581316 186.655517624834 195.486292578851 108.06327571279 110.86425397677 109.46376484478 2545.989 2576.012 2561.0005 126.168860922399 129.826424356919 127.997642639659 2547.978 2577.959 2562.9685 1 1 1358 1 NA 0 2 2
"470" "c5.l87" 87 5 "St.Fs.55.06_28_2018" 1349 1355 2576.012 2606.035 20.4338857554709 201.549177678539 2596.54528941854 2604.75391705181 13.4338857554709 208.549177678539 195.287886746326 195.486292578851 195.478025750272 110.86425397677 110.860133789407 110.862193883088 2576.012 2606.035 2591.0235 129.826424356919 129.821502287183 129.823963322051 2577.959 2607.939 2592.949 0 1 1358 0 NA 0 1 1
"471" "c5.l88" 88 5 "St.Fs.55.06_28_2018" 1367 1355 2606.035 2636.059 22.5475367216191 201.549177678539 2625.11734612773 2604.75391705181 15.5475367216191 208.549177678539 194.07293128047 195.478025750272 193.698943165075 110.860133789407 111.747656106891 111.303894948149 2606.035 2636.059 2621.047 129.821502287183 130.536453593903 130.178977940543 2607.939 2637.92 2622.9295 0 1 1358 0 1 0 0 0
"472" "c5.l89" 89 5 "St.Fs.55.06_28_2018" 1387 1404 2636.059 2666.082 22.208102833417 193.965674678043 2652.84805409986 2652.84805409986 15.208102833417 200.965674678043 185.757571844626 193.698943165075 194.495947419994 111.747656106891 112.144883027542 111.946269567216 2636.059 2666.082 2651.0705 130.536453593903 131.010989927281 130.773721760592 2637.92 2667.9 2652.91 1 1 1358 2 NA 0 -1 1
"566" "c6.l87" 87 6 "St.Fs.55.06_28_2018" 1349 1355 2577.959 2607.939 20.4338857554709 201.549177678539 2596.54528941854 2604.75391705181 13.4338857554709 208.549177678539 195.287886746326 195.486292578851 195.478025750272 129.826424356919 129.821502287183 129.823963322051 2577.959 2607.939 2592.949 156.510303293932 156.504252802095 156.507278048013 2580.587 2610.478 2595.5325 0 1 1358 0 NA -1 1 1
"567" "c6.l88" 88 6 "St.Fs.55.06_28_2018" 1367 1355 2607.939 2637.92 22.5475367216191 201.549177678539 2625.11734612773 2604.75391705181 15.5475367216191 208.549177678539 194.07293128047 195.478025750272 193.698943165075 129.821502287183 130.536453593903 130.178977940543 2607.939 2637.92 2622.9295 156.504252802095 156.976359335936 156.740306069015 2610.478 2640.369 2625.4235 1 1 1358 1 NA -1 0 1
"661" "c7.l86" 86 7 "St.Fs.55.06_28_2018" 1326 1325 2550.696 2580.587 22.0341657285727 194.292386153323 2558.50941540455 2556.02068217294 15.0341657285727 201.292386153323 186.274846581316 186.655517624834 195.486292578851 151.647339078189 156.510303293932 154.07882118606 2550.696 2580.587 2565.6415 178.768385789077 184.914461605639 181.841423697358 2554.606 2584.403 2569.5045 1 1 1359 3 NA 0 2 2
"662" "c7.l87" 87 7 "St.Fs.55.06_28_2018" 1349 1355 2580.587 2610.478 20.4338857554709 201.549177678539 2596.54528941854 2604.75391705181 13.4338857554709 208.549177678539 195.287886746326 195.486292578851 195.478025750272 156.510303293932 156.504252802095 156.507278048013 2580.587 2610.478 2595.5325 184.914461605639 184.90720994361 184.910835774624 2584.403 2614.2 2599.3015 0 1 1359 0 NA 0 1 1
"663" "c7.l88" 88 7 "St.Fs.55.06_28_2018" 1367 1355 2610.478 2640.369 22.5475367216191 201.549177678539 2625.11734612773 2604.75391705181 15.5475367216191 208.549177678539 194.07293128047 195.478025750272 193.698943165075 156.504252802095 156.976359335936 156.740306069015 2610.478 2640.369 2625.4235 184.90720994361 185.120815777821 185.014012860715 2614.2 2643.997 2629.0985 0 1 1359 0 1 0 0 0
"91" "c1.l91" 91 1 "St.Fs.55.06_28_2018" 1431 1426 2692.092 2722.023 35.0263886153843 202.355787874473 2717.85754071789 2694.11395817754 28.0263886153843 209.355787874473 182.877305173475 191.900118983184 187.504165342284 17.8004990809758 22.1963670704253 17.8004990809758 2692.092 2722.023 2717.85754071789 44.8200358338081 48.5969535506189 46.7084946922135 2693.77 2723.72 2708.745 1 1 1455 1 NA 0 1 1
"92" "c1.l92" 92 1 "St.Fs.55.06_28_2018" 1458 1463 2722.023 2751.955 29.1963670704253 199.491411851445 2734.71753200801 2756.63259033031 22.1963670704253 206.491411851445 185.593462471359 187.504165342284 191.745685981135 22.1963670704253 22.1963670704253 22.1963670704253 2722.023 2751.955 2734.71753200801 48.5969535506189 49.1941596565691 48.895556603594 2723.72 2753.67 2738.695 1 1 1455 2 1 0 0 0
"476" "c5.l92" 92 5 "St.Fs.55.06_28_2018" 1458 1463 2726.129 2756.152 29.1963670704253 199.491411851445 2734.71753200801 2756.63259033031 22.1963670704253 206.491411851445 185.593462471359 187.504165342284 191.745685981135 115.64844307702 117.762416963423 116.705430020221 2726.129 2756.152 2741.1405 133.836347115221 136.361748503593 135.099047809407 2727.861 2757.842 2742.8515 0 1 1474 0 NA 1 0 1
"477" "c5.l93" 93 5 "St.Fs.55.06_28_2018" 1473 1496 2756.152 2786.176 33.6641311342929 206.612915969354 2756.63259033031 2780.55313535076 26.6641311342929 213.612915969354 188.472917485196 191.745685981135 187.437751184872 117.762416963423 119.922801203682 118.842609083552 2756.152 2786.176 2771.164 136.361748503593 138.104263068614 137.233005786104 2757.842 2787.822 2772.832 0 1 1474 0 NA 1 -1 1
"572" "c6.l92" 92 6 "St.Fs.55.06_28_2018" 1458 1463 2727.861 2757.842 29.1963670704253 199.491411851445 2734.71753200801 2756.63259033031 22.1963670704253 206.491411851445 185.593462471359 187.504165342284 191.745685981135 133.836347115221 136.361748503593 135.099047809407 2727.861 2757.842 2742.8515 159.430665684443 162.535034640018 160.98285016223 2730.041 2759.932 2744.9865 0 1 1474 0 1 0 0 0
"573" "c6.l93" 93 6 "St.Fs.55.06_28_2018" 1473 1496 2757.842 2787.822 33.6641311342929 206.612915969354 2756.63259033031 2780.55313535076 26.6641311342929 213.612915969354 188.472917485196 191.745685981135 187.437751184872 136.361748503593 138.104263068614 137.233005786104 2757.842 2787.822 2772.832 162.535034640018 163.689516105349 163.112275372684 2759.932 2789.823 2774.8775 1 1 1474 4 NA 0 -1 1
"574" "c6.l94" 94 6 "St.Fs.55.06_28_2018" 1506 1514 2787.822 2817.803 33.5038260131418 202.761971379167 2798.13713360292 2811.0345417166 26.5038260131418 209.761971379167 183.711433991045 187.437751184872 190.78491451478 138.104263068614 140.097164115242 139.100713591928 2787.822 2817.803 2802.8125 163.689516105349 166.139304946509 164.914410525929 2789.823 2819.713 2804.768 1 1 1513 2 NA 1 0 1
"670" "c7.l94" 94 7 "St.Fs.55.06_28_2018" 1506 1514 2789.823 2819.713 33.5038260131418 202.761971379167 2798.13713360292 2811.0345417166 26.5038260131418 209.761971379167 183.711433991045 187.437751184872 190.78491451478 163.689516105349 166.139304946509 164.914410525929 2789.823 2819.713 2804.768 190.924221352511 193.860353025507 192.392287189009 2792.981 2822.778 2807.8795 0 1 1513 0 1 0 0 0
"286" "c3.l94" 94 3 "St.Fs.55.06_28_2018" 1506 1514 2784.415 2814.365 33.5038260131418 202.761971379167 2798.13713360292 2811.0345417166 26.5038260131418 209.761971379167 183.711433991045 187.437751184872 190.78491451478 77.0932750579387 77.996674440681 77.5449747493098 2784.415 2814.365 2799.39 99.8669618269006 101.177041554227 100.522001690564 2784.364 2814.357 2799.3605 1 1 1516 1 1 0 0 0
"287" "c3.l95" 95 3 "St.Fs.55.06_28_2018" 1520 1563 2814.365 2844.315 39.9832322856976 209.973671412386 2838.05775884124 2851.65762162169 32.9832322856976 216.973671412386 184.49237913171 190.78491451478 185.215989301683 77.996674440681 82.9730277982218 80.4848511194514 2814.365 2844.315 2829.34 101.177041554227 105.476770498376 103.326906026302 2814.357 2844.35 2829.3535 1 1 1516 3 NA 0 -1 1
"191" "c2.l95" 95 2 "St.Fs.55.06_28_2018" 1520 1563 2813.571 2843.521 39.9832322856976 209.973671412386 2838.05775884124 2851.65762162169 32.9832322856976 216.973671412386 184.49237913171 190.78491451478 185.215989301683 53.3663419768228 59.0616435793745 56.2139927780987 2813.571 2843.521 2828.546 77.996674440681 82.9730277982218 80.4848511194514 2814.365 2844.315 2829.34 1 1 1540 3 1 0 0 0
"95" "c1.l95" 95 1 "St.Fs.55.06_28_2018" 1520 1563 2811.818 2841.749 39.9832322856976 209.973671412386 2838.05775884124 2851.65762162169 32.9832322856976 216.973671412386 184.49237913171 190.78491451478 185.215989301683 26.5038260131418 32.9832322856976 26.5038260131418 2811.818 2841.749 2838.05775884124 53.3663419768228 59.0616435793745 56.2139927780987 2813.571 2843.521 2828.546 1 1 1544 2 1 0 0 0
"96" "c1.l96" 96 1 "St.Fs.55.06_28_2018" 1570 1583 2841.749 2871.681 45.1076202657739 210.882557371002 2859.37020117219 2868.03723807978 38.1076202657739 217.882557371002 179.98373687627 NA NA 32.9832322856976 41.555 38.1076202657739 2841.749 2881.681 2868.681 59.0616435793745 64.945 64.945 2843.521 2883.471 2870.471 1 1 1544 3 NA 0 -1 1
